,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
0,0,134.5752338803571,0.6967221632405226,2.4964755960720244,0.59970056225194,10.717571363451514,0.6597548485047479,6.361753762965005,0.04495073192375676,0.045774728538575005,8.244434834709017,0.7195841633002799,0.13258802303350825,0.08947492917144895,0.8024642224397482
2,2,150.56705791726364,0.16296043773144464,5.589846904959076,0.2994364751148719,1.87756006646139,0.5317642710724164,1.8721394446849495,0.5125780116749904,0.6365469760118647,11.11906493062753,0.4678386223027493,0.09526653144386332,0.6898316174910673,0.08705744499295698
4,4,157.95141840423653,0.8703827237309502,5.29729264384279,0.8342798623735277,6.180329276106042,0.4949020154145418,6.699223667288394,0.6692053696018415,0.5362188001515323,8.213068698812986,0.6897098536608798,0.026255111279522403,0.3069679578877731,0.8905065224358343
7,7,240.33875289607647,0.40378037036679937,2.14509723132279,0.5743925502907316,3.9673774107532784,0.7219380777116589,6.212840595554784,0.6480785144113425,0.00835650645025332,10.808775582466346,0.5898004033143017,0.2582598996735339,0.4944951681176336,0.5676918506027802
6,6,267.4235093387919,0.7323926927689935,5.565691322469675,0.031968263601123925,6.410872861057989,0.19989226619303135,1.0152835160853828,0.06384565892659744,0.378019265770009,5.663616229225992,0.6056661083404073,0.13168644681066888,0.1317159544952844,0.2829112568211808
1,1,299.01190767084046,0.1513408011767854,3.0628705678533863,0.7883915248214505,3.182303363828926,0.8078290711457692,4.971525537765257,0.29483130189210727,0.42505309468616304,7.136366804494106,0.036899224862862456,0.3907684964037619,0.6547945997872813,0.4782432797156473
5,5,649.1439312858373,0.7027594122505938,10.861592026293284,0.06392134250873038,11.441339663665548,0.8350171068855008,7.597174403225232,0.412336564104942,0.11256121144490516,10.75218465207318,0.7902713371057678,0.2360154397828551,0.9265550603862868,0.7102189026856743
3,3,665.1243216003949,0.30067837133391784,2.4127040798588384,0.5857023420498414,8.740787587404691,0.5921563770286772,11.004784269839067,0.7426218308017495,0.8258272452644841,7.348129224193967,0.6262055430998061,0.2633208963492166,0.5301530486841999,0.13350868147053718
