,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
2148,2148,13.20296968212109,0.8573395208711633,3.662192585963333,0.5964556485492138,3.2896560666113084,0.49600474813769496,6.2235283046084104,0.4341440388766338,0.992416553959358,4.103144086999116,0.4962482908344118,0.050905696737258206,0.1709027958120154,0.4828446101902075
2137,2137,13.81852573964867,0.8267120088048708,3.6397054841703027,0.54784650184324,3.94936678686964,0.8218364149934837,6.399046990744728,0.3137380922043329,0.9642017095130507,4.07038053421103,0.4976785152104299,0.05873519391723819,0.16858381811506523,0.5262556769465262
972,972,13.919571001195504,0.8520207582618107,2.853473937748861,0.40327008113942764,5.273583549887215,0.7851058374266028,8.598987309847358,0.024003432841541668,0.20042650888517555,2.8182836923177534,0.3649596170207032,0.07136841989901878,0.17725571972267745,0.6737353821197319
1989,1989,13.947963698813316,0.8208667068591371,2.945210399422729,0.6315023329521907,4.070310512572729,0.9670447979115635,5.99833833912319,0.12523772435825342,0.9556462213899458,3.4828557357922936,0.5796305790225121,0.08551335880125827,0.09618820318578913,0.5486119721920358
3430,3430,13.96105493265063,0.8075141719612418,2.7508690730616494,0.556132439390504,5.905883188047587,0.4919286221614935,5.608140132965814,0.27069066451082235,0.12139210930247843,3.671921971214254,0.44868375843135316,0.05914033342902189,0.209697741984342,0.33853700857822716
2467,2467,14.047232276489067,0.6931052756229068,3.085655842278265,0.5493612084309121,5.70955200012712,0.844417618286907,5.968237996232147,0.18204337330356973,0.41001814925481483,3.852003309194756,0.5830906717978963,0.06457997393845023,0.21535024386137483,0.5364698013290499
1852,1852,14.061805925207757,0.9465179711991718,3.1366951241694228,0.5237887786324106,5.072098079982831,0.8549857821882191,6.756420356877614,0.07425820403258947,0.5571782904140001,3.0716180655105862,0.4440718083735542,0.04749723061305781,0.22037509176815662,0.557842551979671
4447,4447,14.098802141959204,0.8814841015127384,3.529889413912284,0.3606944406951776,4.73932507537966,0.7508823018243038,9.958035183549184,0.316789316924938,0.9519184676346176,3.9819878849005805,0.6137437934808374,0.06549924485641474,0.10747182819569848,0.465235252676602
1106,1106,14.178177890545303,0.9275256369545198,3.521969620095702,0.36346924797910996,6.146943068845612,0.7956906234378727,8.923547395124647,0.0916663702885454,0.18681209169645485,2.690020592265356,0.4222940242840564,0.06287238289808333,0.15701929355757752,0.7694382710862137
2621,2621,14.296847866664804,0.8795362395073789,3.0769468536010964,0.2180204189920827,5.140482553879022,0.8702663868042141,7.070092666343178,0.34895861167400105,0.9370849930290726,4.207506441170001,0.444393077523436,0.07101592556681947,0.1227476184316302,0.6050518192617456
1901,1901,14.368243252970503,0.8064156950172177,3.331666880570243,0.5855435142231564,5.039837814807418,0.8955729758808009,6.309858753538707,0.16810837132392864,0.6115485340610153,3.3812669572751335,0.5979159799657541,0.0668213619578288,0.15395694503529583,0.5291712845593624
2293,2293,14.461373394259054,0.8642506872775909,3.8881861103469655,0.6484414055094111,4.128486661642262,0.570816785262635,6.505633139625158,0.19930799786011566,0.645771514001607,3.6116555755508846,0.48420933404425587,0.07356785854977657,0.0981754736356236,0.6037682194362338
681,681,14.50149569408858,0.9671504516791356,2.424072106623209,0.37379302471794834,4.814319501640233,0.6709371321267636,8.856601760783356,4.3326555244999065e-05,0.9174036039945546,1.1941509240209558,0.33835788901033365,0.08284214049907995,0.16816551660860551,0.6587837345907299
2155,2155,14.506192817784873,0.8276753216620836,3.987779662904382,0.6271122783522788,3.6189098315734234,0.5047334698573128,6.039016202569458,0.3675852538094249,0.9808171744365654,4.172646806933319,0.5131086792692265,0.0671643279894039,0.13489864926310463,0.43420260742582956
932,932,14.569807704204418,0.8637253230510333,2.52983111111921,0.332843976777241,5.5315947910396766,0.7142463400659962,8.627267621977854,0.10437366213208153,0.18072425184347446,9.68304565686081,0.3175880990403994,0.07291172032774129,0.1827691662935914,0.6471403763015717
2843,2843,14.605595061391917,0.8247895378353607,3.1250701702870622,0.5379368752477544,3.326154898931706,0.9274811174671826,5.7444027613904245,0.15696110519287887,0.6827352656296224,3.637536908700646,0.6393094814222184,0.06993891043868997,0.149999244254418,0.42981996538453576
1170,1170,14.679547212840353,0.8867719631863501,3.5514773459637183,0.4633955916235963,6.040503692996664,0.6287098355243043,6.60673590705123,0.39588955229575584,0.5693079258530015,2.905941519830958,0.3803966255379918,0.053783983046812325,0.2026089504601946,0.7543118134944292
2759,2759,14.716691528283135,0.8563416629543148,2.917616429277224,0.49009409423830824,4.6345027117722575,0.8897204548813566,5.636646766894314,0.31168699044575765,0.4400800216150273,3.7802608290384216,0.35140643178421344,0.056836124227448104,0.256624517975234,0.4457154305306389
