,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
2588,2588,12.489233888545044,0.8865377126778474,4.571361756696141,0.7015438153260873,7.106536052782619,0.5716546252603321,1.471195176571897,0.7787905279118342,0.02284208230426693,6.561880709460567,0.8385239420327445,0.0467889123879842,0.15627743976393985,0.6882248615947768
931,931,13.811168359158978,0.7099136747306447,5.389870042920323,0.33356550483613434,9.575088847992676,0.5239047797863605,1.4339717655960624,0.5233949895384444,0.33154838074362847,10.68964430805451,0.9062968893121706,0.04393227701879521,0.1606543287815019,0.8650124378553845
4493,4493,13.95762270195428,0.6866329719855414,5.981243963881136,0.8833504644404511,8.996029160964875,0.11791420264478797,1.6714217127776427,0.6709072513062678,0.4123599062885884,8.659093792201702,0.6320155989042574,0.04194002894014632,0.15673572591734516,0.8907377341149026
4288,4288,14.185740823975424,0.7590187293512078,4.912861522116529,0.44033164430392424,10.263303601325262,0.48584900086395133,1.600010027412121,0.6080569887621262,0.1541097086070221,9.166200428787409,0.7629550634836659,0.06478973270823134,0.1263246562622142,0.9444247758876776
367,367,14.240542453684581,0.6538503727447544,6.149734029088628,0.9296757458882148,6.111869976709493,0.49654512841706444,2.022526448973904,0.9306264523846918,0.21999758923283486,9.855158087632685,0.792883443363969,0.054582702679440764,0.1258400130743569,0.7461476236256724
4810,4810,14.271913374752502,0.7446080701059734,4.655781156276441,0.9372338016736955,9.431935985461626,0.2258019234382015,1.4942972432788912,0.5515025181886527,0.0007128097688309607,9.681202994769714,0.6711147250801415,0.04921273259251305,0.14738573365969793,0.9200053797236717
1558,1558,14.322140014750557,0.821149810510234,4.854511561450467,0.3300726636144042,5.452109105797707,0.46407671385372495,2.5389778563644434,0.651080991286777,0.16323978195597244,9.870232923047176,0.6714603894902094,0.05670832545976804,0.12344974947487501,0.9157873286828835
2916,2916,14.385619367788472,0.7326562885677024,5.3430796650564325,0.5538487006317878,10.038722970377583,0.24840214786711085,1.9573272726289128,0.6962391413904686,0.0970342163102149,8.91965160553386,0.8246455212541828,0.05412018739435124,0.15906817873334522,0.7343161164971432
297,297,14.410192125414278,0.6564999063747275,5.0074927686303194,0.316777564537194,6.06138082702986,0.26850334448085356,1.6430362190710803,0.6253471815241378,0.35301725488473884,10.390641213173529,0.7863032425236062,0.05667673045344087,0.15778849582079457,0.8762688478587252
3750,3750,14.489692340524497,0.7517447974968513,4.404987242617544,0.17415704785855604,6.462714683581031,0.9302535217131436,1.6687687073621917,0.782306460017357,0.17905535610094078,6.460879783967695,0.7694449667088181,0.059621589278458426,0.13404389370288614,0.905771868633911
4752,4752,14.560901566733587,0.719401411397313,4.571563444519611,0.8046762293659877,9.671097002889624,0.5140123928538771,1.4256525457102542,0.591070312024434,0.0440725097547419,9.568244786550023,0.47305167689317007,0.04656006645346598,0.17040425602105053,0.9629599458565969
