,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
4599,4599,12.98690366343929,0.00025575382906361957,10.182576512108175,0.14686554356228443,6.787241110458577,0.9942734703224666,5.084697896111527,0.16924488664693477,0.2307536214815361,2.5909512756455793,0.4484678587030384,0.11177914581293963,0.0029455220095576653,0.9455739768907423
4531,4531,13.389754132603558,0.0011336642922596361,9.80991248285289,0.11045541327676899,7.495994776162443,0.9307448232703276,5.581620677477641,0.12236115554408328,0.20444664167610044,2.699933774204553,0.45229598559385886,0.11814432265253577,0.007668461436649227,0.9442418612605671
4541,4541,13.60067528057324,0.0008172644895953589,10.028746087766645,0.1453940990542061,7.102010199839428,0.9481540956401412,5.432436187167352,0.15013014004114408,0.2083890786426812,2.7299713025226215,0.4766997715482085,0.12507432666240184,0.009541176082804605,0.9466954829556125
4870,4870,13.713823691171841,0.0007376916417518684,11.109552298900496,0.25067059800611385,6.6766172858995,0.9990643518097538,4.297076626835376,0.13476498971216377,0.19279894404745695,1.3044809682147667,0.45074031219556976,0.09249991107883122,0.022876066716590406,0.9985639943217515
4827,4827,13.787784782581063,5.4861186319874665e-05,10.689042355156248,0.21153969126390554,6.663052846219767,0.9767214462787326,4.545905047292329,0.14142965928999993,0.2116362585637104,2.2887743709665926,0.4767442191802171,0.10925691507275948,0.019046284894897743,0.9491229466970257
4625,4625,14.00490000591475,0.0016687053542874847,10.558348354738989,0.17151343975051128,7.187693129146864,0.9748121907486276,5.317530486109849,0.18561486006936798,0.22264338152179952,2.305016094269223,0.4584722339029057,0.132860727560895,3.422081509857518e-05,0.9431402961929266
443,443,14.060544337586068,0.003882179392071144,9.396924695908591,0.019939335246291427,11.26187823964308,0.8947522788643896,5.417192299294641,0.03701754213724738,0.15250103518021066,1.9455723707014836,0.3268864942668087,0.3366509111475482,0.040542929800828575,0.8532272438122148
4626,4626,14.100249955194634,0.0010564328358127909,10.521195609303,0.16510785507400424,7.183941338055338,0.9697510809213638,4.91020294365081,0.16686920963448723,0.2044256331760903,2.278124557442679,0.45979668588889056,0.13086460921388826,0.0055745001976324985,0.9398053659586033
4952,4952,14.189081960166451,0.0006936968132905666,11.250703518342757,0.19450247261517864,6.607326433063195,0.9624208935434886,4.266354668494141,0.16623190955518174,0.21638733701087962,1.565617477274875,0.45907290270103296,0.10571365933168858,0.021618484830101085,0.9831532641327912
4550,4550,14.216182354747586,0.0004630286984026355,9.904274516915851,0.16204808640595983,6.771363435246863,0.9617151972323613,5.293266375035725,0.18390163586382385,0.22423575266945758,2.5908638233454115,0.46627120938667516,0.10989110152975042,0.00016191256254057158,0.9573312944440268
4928,4928,14.217155039856044,0.0009560305799514277,11.508583959596956,0.23172872767604263,7.094402458984431,0.9590373199487188,4.624812209532173,0.16059780473762836,0.23083053651175753,1.19998413001666,0.4229269680467476,0.111359907211909,0.02460691766835669,0.9545420415880956
4584,4584,14.22996998518498,0.0004723870342854125,10.313828602013874,0.1972222438627705,6.730911255510371,0.9932984262280229,5.267301008252252,0.20136120154490497,0.23197458126183113,2.478496984249186,0.4770628765537294,0.09648204471316384,0.004048726326295826,0.9676859132514745
4858,4858,14.354369334127668,0.0008696357490665098,11.02210068938061,0.2406907200013025,6.6145985945315475,0.9807013778882167,4.390087193806699,0.15619249665679172,0.19338589370209386,1.0961412679359532,0.44932923681606013,0.10173644408797321,0.02219059893299781,0.9724774593879205
4521,4521,14.35784775881586,0.00014941576680251728,9.91816154547657,0.09601475495152625,7.720791060660288,0.9092841542688268,5.6641365534952595,0.06792264591501299,0.21266417662766182,2.9106372623848604,0.4079646008488404,0.16437776546488475,0.0061303557317083784,0.9445582957920927
4852,4852,14.370983273055932,0.0008813225159464851,10.561251181618362,0.2476791536741783,6.874363282441135,0.9768521691261518,4.380197258812006,0.13488155745173344,0.1955071846290725,1.5504702704873625,0.4559218500497497,0.09133658821262275,0.024292405370167646,0.9648366972075222
4730,4730,14.445931932916272,0.0012597858550156991,10.912997591545953,0.11218298017792165,6.060567257358629,0.9777114726622519,4.63781723993276,0.20454909834708143,0.25145201629295233,2.0105180383905563,0.49302358995774115,0.1074606294591862,0.020219436198325093,0.9976783100399715
4834,4834,14.513942561302965,0.0005389334225548695,10.688836212469727,0.24641212386631317,6.92937014377096,0.944228416484355,4.5341842897483735,0.14352220625832232,0.2002975376901952,1.6974667357935707,0.5014936303175787,0.09620736434721901,0.020021430529376036,0.943220294874515
4838,4838,14.595309380434747,0.0010496543465852715,10.619744580365946,0.24000157827179502,7.056943787594803,0.9546240087631485,4.496085114402098,0.14988259038795387,0.20636931744007234,1.7097699261069152,0.48383041122817294,0.09246463344798574,0.021938399924013936,0.9460967389523003
4533,4533,14.674503498230772,0.0012937296285565475,9.963946551996372,0.13984376028647438,7.444153494260636,0.9460312857361312,5.55535491998572,0.12232088041313624,0.20924535372802,2.7978458510146225,0.44516281101619937,0.13818114098146428,0.002963027978482276,0.9481513078231807
4857,4857,14.711646744434374,0.0004950724633211631,11.034427160759332,0.2432722129390364,6.587370653428316,0.9686433957551692,4.5457363868554195,0.16319588685467962,0.19392566933749666,1.4614202678459154,0.44968080975701635,0.09516199338901121,0.022979562208372967,0.9723559575749207
4573,4573,14.73173397251652,0.0019001708950266115,10.276661622776745,0.19008924518538445,6.579419203910786,0.9876991655626006,5.502726966956198,0.15865447150265816,0.22709536085038257,2.471107752410483,0.45799892452187335,0.12575318767584548,0.0025024465578059795,0.9630321897757724
4585,4585,14.758938246652775,0.0010023137650364768,10.289570744684346,0.2084307444188719,6.745889673215385,0.9950439507500242,5.18377099589279,0.17447898494844613,0.22751420466270836,2.481551470031781,0.4799541293288378,0.10501923042089562,0.002532404845722494,0.9639103824294216
4701,4701,14.878723036742743,0.00020064796705630068,10.94615668464158,0.1736689391585188,6.212985756827271,0.9828123369182578,4.9189041271099265,0.21577095273930577,0.24326847718280709,2.2436103536127794,0.529927507373812,0.13944243522841235,0.001101954774392768,0.9769623865281281
4681,4681,14.886853589905728,0.00027729796487342765,11.299839782204737,0.13454697292209788,6.137981690323764,0.9641188866768203,4.875914902768075,0.23858649665921555,0.23878674983314793,2.1287142924160656,0.5374665060477695,0.136101389010308,0.0005354791325926649,0.9816029941720238
4655,4655,14.887308398095264,0.0009311951256175263,10.129206650783647,0.17056906427621693,6.274632225412796,0.9618814451671162,4.84022053307749,0.21394602029395163,0.19994108251798087,2.3143595619434714,0.44772643436133835,0.12456445858038277,0.0022888836288170013,0.9586316601466961
4779,4779,14.892946743858838,0.00017118598256418347,11.056826528187802,0.14272461743013568,5.8817895020387105,0.9612360440919417,4.580524004659609,0.2222723603883517,0.22095762295873828,1.9294323696147822,0.543394296347898,0.10292998729767602,0.020373017987806614,0.9817731692408925
4598,4598,14.906355337210725,1.020936838467797e-05,10.36351984580975,0.22017439025295737,6.796202141305193,0.9790719284355228,5.064486544985451,0.15666722805180228,0.23314566640845896,2.598640004851198,0.4500667592194657,0.10447327687327856,0.004673914248521994,0.9457883183029899
2213,2213,14.972714885114632,0.012401490119488552,7.329116688684243,0.0009055874820253533,8.282633924609753,0.938359072066138,6.2419851388072125,0.059933373020333636,0.15143011008127027,4.193512817286566,0.3577919176943246,0.17096970622878266,0.06028153308663082,0.9317350284925188
4671,4671,15.004706793996817,0.0016213255370512263,10.851702722896409,0.11764339272077329,6.094960731212005,0.9745409078802649,4.817301501096215,0.22267890689715544,0.21825907909391332,2.337660461311267,0.5084317251846323,0.11977305162406994,0.002307004359022915,0.9785132656729616
4979,4979,15.007700061170457,0.0012124540095745466,11.372653261133605,0.1694835857554963,6.517596769055491,0.9655764821596164,4.505318411178144,0.20525871838637,0.20433691510190635,1.04409370742911,0.48931990859205166,0.12323487694687255,0.020582427148920113,0.9489685405585783
4822,4822,15.013119615099901,0.0011125838503197808,11.031011264638954,0.1834062818471816,6.67337003082318,0.9704262684436952,4.51170703676621,0.1407446173486238,0.2152213272096925,2.348931610508234,0.5222744932222566,0.12163263874250846,0.021000026569448244,0.9534068489573331
573,573,15.02090523600468,0.06394894614432178,8.285082091438586,0.0010535447490850557,11.315909550624182,0.8278860196294167,4.801662259631032,0.06155941751035249,0.30412297569377844,2.134695159837887,0.018022375267202878,0.21017351779460966,0.08841615495270515,0.8844371779466382
4682,4682,15.065948582271615,0.0003024873650829161,10.784458600057778,0.1306138398993567,5.849301183801605,0.9587457083652305,4.942184424675813,0.18701145276100825,0.24039024710891652,2.1255274108790605,0.5356380359747012,0.13883576595241082,3.777881801622293e-05,0.9635662889044984
4510,4510,15.070229421929652,0.0011291859526589842,10.11171797062951,0.09454774125629156,8.214233710624736,0.8812297350549051,6.411989400445661,0.02026305531465797,0.20588029158579846,2.9644808284835222,0.35275990934111784,0.1792965110776399,0.003853664677731454,0.9189374513452365
4753,4753,15.205543866675574,0.0007471347714185124,11.217385838654526,0.15742271678234843,6.216342305513281,0.998356418369261,5.058365636657583,0.1610867405014638,0.2311829349845688,2.458849412334409,0.4483173131128809,0.13295242617853212,0.0006191790089344531,0.965159012393677
4679,4679,15.232424870690425,0.001983179253528217,10.897199259426637,0.11385104373145516,5.887467272674892,0.9627001047050345,4.777480542109972,0.19255618193140778,0.22712464613491265,2.2623700910533664,0.5316473803096917,0.1379791075791991,0.01887200126669432,0.9845112121051346
4980,4980,15.247998896551097,0.0016295965408343726,11.334395339054176,0.16902025489132366,6.586761549724131,0.9821679911933945,4.189059490930864,0.20428037531141682,0.20635069782612261,1.0378310180167887,0.48602335392719376,0.12444353076575139,0.030125571467253833,0.9417772009047579
2205,2205,15.281419103901698,0.017167905047184562,7.676982366282772,0.00036803178081593486,8.231584876004675,0.9154205048139308,6.120050954342859,0.033188323883047974,0.17047114010188602,4.162350345278958,0.3723668645730119,0.18438796584065892,0.09248277519929841,0.9155801875298386
4775,4775,15.287560365146785,0.0006779110533185607,11.507113588769304,0.22434985304147653,5.829926296907281,0.9717521644070392,5.13770190047705,0.19198089530997386,0.22621379733183383,2.4629966144186612,0.5144400933309342,0.099969314047231,0.019864126334741668,0.9587078350459179
4808,4808,15.361134368048013,0.00090031945630153,10.728496018314202,0.1638808545136686,5.823036306002746,0.9988977787136166,5.118147080779436,0.17233253515648447,0.26709312979532385,2.5259854757811944,0.4919473900378555,0.09889571041303824,0.02279247063149763,0.9788110385928922
4950,4950,15.363456672625187,0.0001751563172728821,11.133529123173082,0.17916176015573207,6.646465577397258,0.9620705022244018,4.7140003438495475,0.16611238712107104,0.1875244954038448,1.0136123449511336,0.47350872887306666,0.10545818021691165,0.02730077676775785,0.9810125463419317
2666,2666,15.377275728012693,0.06431753256702061,8.260941531248287,0.00029383320917083074,8.463499411312208,0.9541429872863258,4.22637668484433,0.031158039586391385,0.1289703528516148,4.838886106091244,0.14531357698676728,0.2524858258324792,0.06563718505626435,0.9636255060184103
4886,4886,15.389420182406397,0.0001387414624401181,10.971713786937395,0.22153009212248698,6.854180000611475,0.9679804347763342,4.627569564298601,0.1715913733327746,0.21471253415091898,1.091326910541082,0.4765218584662545,0.10305798127097154,0.000489888995720323,0.9816423155868729
4662,4662,15.403310868474295,0.0007169969124891308,10.509163060510435,0.14162570191255475,6.326878613628359,0.9800407057573007,4.939507946302148,0.19322160622167184,0.21472768833753544,2.3452329630138005,0.47222680703537184,0.12274577015375601,0.0004517683861587473,0.9724815457887905
4532,4532,15.409476678658612,0.002015295866005337,10.278884820772534,0.13173091719423097,7.029547609208482,0.9348864521954084,5.5631811266652695,0.10418391469738567,0.20009958037014453,2.731244278536399,0.46814298381180974,0.1371434143145694,0.0030231906552528384,0.9496412402846061
4563,4563,15.43940642978527,0.0021719114385313314,10.18311514209568,0.19015369003333216,6.736108134390547,0.9989419424734557,5.492420995444195,0.15085577640025105,0.2126788367508299,2.5303507921072335,0.4676468054619114,0.12748356623039456,0.0018781289355120695,0.9493833353894311
4527,4527,15.46126094869987,0.0020077798451753164,10.01127164020571,0.1189850145122295,7.392664022317525,0.9338577221218207,5.724747824889943,0.122487015003126,0.20587671113870135,2.80540258294308,0.41758492883848325,0.1580806343646533,0.0012117278061766126,0.9516702168306452
4517,4517,15.471692753770421,0.0003778025301133872,9.989671228209918,0.06930417974473095,7.6243347074887415,0.9045704386960458,5.97528504048955,0.07328398380345934,0.21302045020426985,2.785256608435683,0.414020728307204,0.15571845002559032,0.005392756433882064,0.9351151730958236
4568,4568,15.478945245187706,0.0006420407575335632,10.12670549123579,0.17708041410393713,6.753915356315823,0.977582073631232,5.494790297759225,0.18646203362112973,0.21888566484289695,2.5628438755491088,0.4679793540681071,0.1237701288805778,0.003576658326742192,0.9542547251860736
4900,4900,15.47921923181577,0.0008086314870560649,10.523106210302053,0.20503150346073387,6.475557284446468,0.9488027286021657,4.300770488834746,0.18012266512680425,0.19195699098747876,1.3188330977154732,0.42699894348149736,0.10760896415256516,0.00018903502437769143,0.9985800219421557
4931,4931,15.480007804633585,0.0006257846186710287,11.36066535552217,0.27963974180791684,7.0667754874991235,0.9669842988034346,4.8781485240180835,0.1534673120749597,0.21265965718415444,1.0561675980687433,0.4760472873890707,0.1024902807880871,0.0239469512961284,0.9534846745160575
4871,4871,15.489919073477596,0.00017739475884830493,10.527115705808438,0.2399386989573249,7.256799563054411,0.9995344535945176,4.332918783700034,0.13427094975378584,0.1934900518868855,1.156041294636775,0.4543243670655074,0.0965617107118854,0.024238838036867223,0.9688530849391228
4691,4691,15.527880881817868,0.00040484475189420414,11.401061805274114,0.13685633009029,5.758735809533538,0.9588904054126713,4.789535840781257,0.2205007985244403,0.2503449821613441,2.1321711069685256,0.5435756126800584,0.1172572869611597,0.01234727696439242,0.9985481632930252
2702,2702,15.536201113366547,0.016765860320448148,9.143246352521217,0.0005024760858968584,8.773834940125768,0.9028192490713017,3.8705372777198974,0.059142668834664965,0.14018867749988673,4.391153636729438,0.1595145054724478,0.2434356689041921,0.05274939065182915,0.9600616204994696
4988,4988,15.553584471506701,0.0007207217257748213,10.793456991304577,0.23210411705310102,7.180524516129549,0.9664941743895568,5.187878947051714,0.16657957089564782,0.2431100479462956,1.7142107696254059,0.4396535583714844,0.11049520970972139,0.0003934181045160423,0.9633996040663684
4736,4736,15.578190494738354,0.0005092830690110744,11.280796920390966,0.10963875244305835,5.580607351501907,0.9676898677756217,4.54432807454724,0.2338376523568265,0.2542386693865673,1.9134035044870332,0.5230177179480856,0.10291497075155838,0.02016962569461339,0.9900780848803268
4763,4763,15.580165996316925,0.0002600525572843299,11.137922078522315,0.1805739906299541,6.194221332510369,0.998354149285011,5.081275847884237,0.14902791664542292,0.2590398420349927,2.138985983006643,0.4360077882788466,0.12537385927351927,0.000908296238386376,0.9780108064101743
4879,4879,15.583481559257509,0.0006340184854187828,11.452110022559024,0.2929529083001197,6.519478760873998,0.998927114652903,4.376449747581488,0.13226833353316134,0.19289981688001756,1.1823189337411846,0.4287715835843603,0.08226904799475887,0.024717437986415763,0.9999687172241146
1566,1566,15.605591620177401,0.016930681831192118,7.7907299182735485,0.0003658165113772664,10.71069226407749,0.8939598775137825,5.5565864969036705,0.019869270581463455,0.37582197674381146,2.696550325807454,0.1400370001735411,0.3476954715059213,0.06889194042766444,0.930606061955058
3573,3573,15.621312486846687,0.07030317607651104,10.302663526315182,0.00042499410787883796,8.853092040412205,0.8492616422421445,3.6075296568671105,0.01579345688364764,0.2292180154273137,1.756764877890642,0.3375302005855588,0.1738779404665975,0.09183400502321652,0.9040640923303118
4552,4552,15.622350403965141,0.00041688462493116743,9.837656516931657,0.1441879606073381,7.120612905955062,0.965751674732378,5.476725296135029,0.15723768720252596,0.21313793649845802,2.6157525602049665,0.47424729263777016,0.11239052003918985,0.007897954701694361,0.9542378556519132
4571,4571,15.637382925377668,0.0014471722156351701,9.887467771379104,0.1766588943737572,6.536309877706996,0.998735614066116,5.353911115208424,0.18633314807376117,0.22554912897823923,2.6631723079429728,0.4712165742062225,0.10933471342949931,0.0013775451742242175,0.9616854028291948
4538,4538,15.654525379160862,0.0009815494419531043,10.013973052461616,0.14371397644553965,7.044422233947351,0.9736821196445682,5.518256925036133,0.1528563578204512,0.21176886211398196,2.669558900987518,0.46312582821125997,0.11752965929012577,0.007486256264490079,0.9497181925290968
4699,4699,15.660878320365292,0.0006627843070591467,11.622599552345065,0.11524129540727836,6.266645687791281,0.9556694262788785,4.9196549787296435,0.21025647969454606,0.2476487874712765,2.231572884841342,0.5819135505442687,0.14284390569694097,0.0013565749776611605,0.9993430664149976
4856,4856,15.664167409021891,5.754500866176314e-05,11.123760499193464,0.24853443184468016,6.477928050020753,0.9483838842344128,4.389586462671179,0.16562668111539972,0.224916197113222,1.4710147408433942,0.5034702066727959,0.10425634843166097,0.02532996519846486,0.9672027957617148
517,517,15.667924476466771,0.003688662632942619,9.053523596893053,0.021123714523674345,11.040195057984867,0.36446324916709055,6.832195589557356,0.01622879596657719,0.15299398564098232,4.076826629935376,0.20911881248209033,0.23425895939913666,0.020166410250345768,0.9697702733973956
4523,4523,15.712651099236146,0.0016822646590123162,9.934955395743152,0.1490790888716906,7.3425497977332554,0.917104323236213,5.774384740080528,0.098498834667167,0.21103752995552436,2.8702214860151685,0.4122298476652872,0.14225889987025267,0.0048947632476847355,0.9462931955634737
4642,4642,15.747002974522534,0.0008294844531274081,10.734349665455241,0.2005672638258398,7.311671021105009,0.9647719369299288,5.130622235808088,0.14682319807410515,0.22188011841988703,2.6242859500777866,0.46255668566911506,0.12001462635005397,0.003434790998843259,0.938307722284664
4536,4536,15.753185511418149,0.00017613834595390718,9.892155975593813,0.1299292285562044,7.031291729018849,0.9477364582580632,5.59439830742763,0.14079750190797508,0.21118213420562898,2.821947349284569,0.44187213700753264,0.15879967753320343,0.004436895927644025,0.9554188308857409
3559,3559,15.782170135074079,0.036017555263178236,9.824075823886238,0.0006740993626036162,8.53359770297155,0.8719445998529213,3.82398262831732,0.01567657978227121,0.24586959562485,2.1323725292017555,0.32091616994698297,0.19402221993673313,0.07886816377756577,0.887278152540279
