,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
1507,1507,12.693390989237303,0.9784923131650217,3.585327194309256,0.2513871791242659,1.9050541404209622,0.33786922426576105,10.797229061336424,0.8882630677213357,0.6605049956914704,3.4431739954430927,0.8426300398668797,0.03923901247008957,0.19971956904510108,0.8270687617869722
2077,2077,13.316750285898648,0.9998021832921153,3.3704820392662938,0.9068660216665101,2.79095293997719,0.39364908641263496,10.276561670869096,0.6100924011865678,0.5951889018573929,3.607498113656727,0.23822839964141604,0.05748688944110306,0.1070905042699861,0.9927211868184748
3034,3034,13.385561102000647,0.9691093637326215,3.193151626855743,0.07716797307522004,3.3150837498704027,0.2806320896636857,7.399245004599335,0.743727605275875,0.6149193131979467,5.048404142738534,0.20862558999432096,0.046908301874871,0.18738220869670458,0.3183222622746587
1361,1361,13.448279607339481,0.9290029105582442,3.6941853369098654,0.3364875013026029,3.0444507479775846,0.3941251354041956,10.67449378228824,0.6877864144797707,0.3977795789984674,2.9253963717743385,0.8805480425779985,0.05030893084647631,0.13643684442889953,0.5775024357423656
1379,1379,13.47860053879736,0.949842656216363,3.646848311327608,0.28510414225422315,3.4841486650595686,0.36897554114121645,10.110141361744256,0.6937890441120547,0.41430641098341586,2.8061636160580896,0.8548504565630582,0.045842319062982285,0.15122699807364698,0.6201775636273856
3067,3067,13.537678841135989,0.9224723958982248,2.9287435573614897,0.09755344871262411,3.2952127984943487,0.2698198402385151,8.187044083968582,0.7929506134892407,0.37862994952412643,5.768535716516384,0.878156360491915,0.05444740734992704,0.15463356941614823,0.3407001463422077
358,358,13.671834829155701,0.8944398831394684,2.939378483930118,0.8991257957028649,11.233713265840652,0.7554009978959529,3.266195081898509,0.6515031385292852,0.609992378605305,6.570169158624155,0.8593999143765096,0.04030500026058442,0.18415465371531048,0.6823533000069872
4730,4730,13.740681294205462,0.7922267774161265,2.705290998807451,0.2857737893149116,2.382072300566856,0.32340627888433604,7.298530101212598,0.7989469031111244,0.5761930046432995,3.2769579818387733,0.7751506497383902,0.06869774943883022,0.15465452025072493,0.36080495308246635
4741,4741,13.745455914757333,0.7976874369533145,2.9246567492256124,0.260210089750753,2.1264727119160867,0.2884594746473906,7.226173495640905,0.8117674846934652,0.6071790965729462,3.5165872009911117,0.7532174370788561,0.0815745169887172,0.1337971607430861,0.37978209705162186
4947,4947,13.773587529471513,0.7437068618668151,3.075497096965715,0.2981451207402439,7.793912489550656,0.3636181852408697,7.624995068359968,0.822699515133405,0.4251407847746074,3.502229122604227,0.8565443902214082,0.06959391006480653,0.16620800901253566,0.5981281498477133
