16,0.0005923761,0.0010366628,0.0004981367,0.00040387828,0.0014001618,0.0027017032,0.00094238267,0.0006866455,0.0006911613,0.0009020313,0.0003679912,0.0007673998,0.0009065556,0.0003679912,0.0013598214,0.00022437682,0.0028453025,0.0006821271,0.00027375077,0.0006013731,0.00027824973,0.0006417667,0.00065530976,0.0005474991,0.004308035,0.00055656955,0.00086167664,0.0002872475,0.0025357432,0.00090199086,0.0007673998,0.00023337077,0.00054752367,0.00027375077,0.0016695661,0.0026525985,0.0007673998,0.003320777,0.00044875365,0.0006731305,0.0007628812,0.00040387828,0.00041286816,0.0020915119
19,0.006408729,0.02296792,0.0068834927,0.007304819,0.019638732,0.060552496,0.020071942,0.008980603,0.0059403223,0.01742303,0.004496442,0.012280402,0.012193175,0.0077541647,0.02240487,0.0069654225,0.06055414,0.009937674,0.005675985,0.007172494,0.0031783492,0.0059141926,0.008097363,0.004572561,0.06880768,0.004334796,0.0046236617,0.0051530027,0.03742043,0.011810172,0.010325239,0.0074893427,0.0065180697,0.00767188,0.025935408,0.046731573,0.005569995,0.059554335,0.00638565,0.011388122,0.005704961,0.0051242877,0.008140954,0.030815719
22,0.018783472,0.041653402,0.015684932,0.013789235,0.047663316,0.107011214,0.029798979,0.018816743,0.022848476,0.02971144,0.013210914,0.022222763,0.031737488,0.014827304,0.05167946,0.012620225,0.13586815,0.015512778,0.0145625165,0.016918484,0.00803262,0.016445117,0.01192542,0.009013412,0.1345951,0.009475433,0.023985732,0.009068247,0.07365051,0.027859233,0.023365967,0.011109485,0.017070012,0.013358082,0.0635099,0.11002184,0.019684078,0.0942608,0.01549175,0.022710621,0.02153507,0.015732642,0.013110994,0.06813793
25,0.033178523,0.07346146,0.02948385,0.025710192,0.077846214,0.16694348,0.056273334,0.040308215,0.04952709,0.05581574,0.028165236,0.04010969,0.05810699,0.028609632,0.0843498,0.025316501,0.18127856,0.038876615,0.024155611,0.026825093,0.015461265,0.03832869,0.03214486,0.016688213,0.19960244,0.026232965,0.05231602,0.018576378,0.13384217,0.048601266,0.048781678,0.0234858,0.03642586,0.030382782,0.10222199,0.1670582,0.036241155,0.14769828,0.02964831,0.037879024,0.042343717,0.026029428,0.025782824,0.11078188
100,0.059983242,0.06345489,0.05440696,0.045179427,0.086758666,0.11501495,0.06589949,0.05628705,0.08003447,0.062635235,0.053404734,0.053299595,0.076747805,0.048167206,0.078102216,0.036411606,0.11649214,0.07401734,0.036058173,0.05176332,0.03766656,0.06773299,0.054045383,0.047333065,0.12464549,0.039208952,0.07446612,0.042898357,0.10248948,0.057573054,0.05943016,0.05328083,0.06650466,0.04263281,0.08809092,0.1152226,0.067748785,0.11561908,0.044773366,0.06458977,0.07437759,0.05325602,0.040162798,0.091052316
