,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,beta,f_cross_layer,m_cross_layer
3631,3631,27.934008112011323,0.03836173147074583,6.097649373880573,0.9063336914514553,1.3580715444710671,0.03448596036074807,9.333188634860532,0.1117068289555583,0.49058293004338605,0.061957971867545494,0.6601063171710317
1374,1374,27.934324889940545,0.05231650798335107,4.527224877223461,0.6189993204588303,2.332310599085184,0.1019229658855686,7.260125683677824,0.1989247654668078,0.4152293616813792,0.10495052256753568,0.8378353506912616
1623,1623,27.934823180252863,0.0005068445595953095,6.67976456753529,0.5126552966113568,5.735034136267345,0.03790203602309339,7.919682340942529,0.24592117064240993,0.4985088590091288,0.021294481800361666,0.6833923479003542
130,130,27.946474061857618,0.7959318577381755,1.011530856015361,0.4506545729902181,1.4472308269679863,0.17687234546609948,10.950114522749578,0.19929924884358377,0.16167906154387693,0.35723197478131885,0.019526137289887963
1381,1381,27.952102489040776,0.07431725418639756,4.5143484219414685,0.5705336234465268,1.7841160979789037,0.09288534312369102,7.376023757271496,0.24027452685667308,0.42173556682844937,0.10042591443542162,0.8305608221110581
1823,1823,27.954247573441013,0.04518413917847816,7.01952600170107,0.561833737364568,1.0127315337681577,0.040955388210394336,9.205773297431177,0.30058142880700117,0.4763485401478712,0.6836041304136573,0.6689484199655571
4300,4300,27.95513135417941,0.03318661111945294,6.1634789196263835,0.8954718153958514,1.224292293079847,0.04994334353669597,8.518414642792694,0.036616094846868286,0.4673095735255106,0.057053056578804676,0.8196154514835363
213,213,27.963276391070366,0.7933276980258174,1.4004975386614746,0.3800092499381976,1.0030686188029831,0.16313894797383266,11.201822055263484,0.04638949522186321,0.3762065287438053,0.02053399936388612,0.2855033597033761
1671,1671,27.972911448897925,0.0998077141438898,6.87079077826831,0.5082799336288512,1.1865227476751095,0.036625802063091024,9.115090262209723,0.23568323141602726,0.48227200668818004,0.060166756840979815,0.610494636081625
3218,3218,27.973577026438374,0.03703868920956663,8.334326071269679,0.7320530169898709,2.261193687719315,0.023037943914031866,7.586870686514368,0.17075961887919777,0.4837023682359476,0.03849010522548454,0.9503149297058423
333,333,27.987656679332,0.7727190096522674,1.2458656551108116,0.5196641173672878,1.9009796171930804,0.048514518000007695,8.646305916472624,0.5381115545045143,0.40445710526362577,0.039911100029435584,0.14040860191515386
4274,4274,27.989169620809196,0.017773612037000053,6.618107198682159,0.5529459637733871,1.3260506975093183,0.047315950533884786,8.894021740472793,0.23048979611925607,0.4896882369072492,0.766506814761994,0.6808385800310328
3117,3117,27.99392827456934,0.01973718352675184,6.875807205476353,0.4877079896377548,1.2583276859859118,0.06144197451577726,8.457272317563865,0.33932223631527975,0.49996024639570025,0.11399518151153418,0.6068841828687405
2487,2487,28.011090357839894,0.06006172663215788,6.548391719817144,0.4746882053031233,1.854980469711797,0.11312215951301297,9.92045107535684,0.3580334453087689,0.47267279830624975,0.08123672696292773,0.7516577229846595
2063,2063,28.014775067167474,0.03385327496627935,6.948605580368652,0.49810318503774476,4.952597828166731,0.04198024588809961,9.035950108067114,0.2330771054116725,0.47665056607923134,0.038350539507140666,0.7202572864247335
3821,3821,28.019884725217953,0.054260141796986815,5.41409874388818,0.5851715025245624,1.0119965019637454,0.07494587705212925,8.55593631810985,0.6033527683170549,0.4449559702556646,0.12254732132127977,0.7527838701556893
141,141,28.0205647029273,0.746530392997959,1.3582638659942479,0.4992614348143153,1.6056419308603573,0.1856217444018772,10.761302784667071,0.19514374561872116,0.1668835053412362,0.007555446589170597,0.44906487049723753
4054,4054,28.02189394245817,0.018527014029179664,5.517362958697387,0.680993006038289,1.9969173135168323,0.027963200343914217,9.01692006015602,0.11126981711984028,0.4608453063054156,0.055986361061662715,0.6774076815068665
3282,3282,28.022140800780235,0.034637324801795016,7.626234940949575,0.7724655657843571,1.7816506354135255,0.04662984010345126,8.544655631124527,0.2142225880700514,0.3257629950702429,0.05493588755614415,0.7759485993514241
733,733,28.025603432918636,0.6899468193103252,2.09217804480588,0.6699916945394578,1.8407492744486387,0.021052321296249222,11.79779646976927,0.0025698460796241968,0.40464186601972263,0.0012047117116065177,0.1338447471524961
4964,4964,28.03249950769218,0.0003711889962332462,5.850275587107081,0.6195520207673849,1.2142699911670949,0.6521175892899849,8.223535009137258,0.2922341351772085,0.09901763106417483,0.017880045121216586,0.8250801403437327
366,366,28.03537117423886,0.6251243462161242,1.000252827926788,0.5251808591305038,1.6477069744491495,0.07313839746032108,11.977062204767387,0.07997876756284103,0.4248410879450511,0.015806730298800833,0.6978176667020549
3573,3573,28.04000541661736,0.033019355980999227,5.947100141038783,0.91994416162155,1.8058230865568592,0.027171457707554147,9.16498138508435,0.16309992576464116,0.48736476932284867,0.03260250118241375,0.7082555522061206
122,122,28.042359256968684,0.6136736214298765,1.2309011344556198,0.2651563518355854,2.0537808182923714,0.17190541310202964,10.562376253539322,0.3211272105556412,0.16394310050626168,0.27057820658119824,0.016436164057727878
1362,1362,28.04268651593521,0.016636869898921096,4.757437601802814,0.5918527492477802,2.478973260035417,0.13442750427655706,6.982654040206589,0.20127972727127602,0.3985659045824796,0.06673345101944296,0.8103632109831264
2537,2537,28.04461628617445,0.00063660717357242,3.180905094582923,0.5458752168987573,1.7576476430549568,0.04778728997455299,7.836856840010934,0.2677935172443573,0.11087073110383777,0.031760992137492214,0.7054573313683348
2075,2075,28.04889107537822,0.0007093159038551374,5.885911366531685,0.48546390135878476,1.2170689981060916,0.0007762511037276015,9.629816080042701,0.31432777050000493,0.4922358042075432,0.060052107820945215,0.5526008985901922
2369,2369,28.059541806610323,0.019906811086085576,7.728573775279654,0.504079750458323,1.8493439845094466,0.0596718276529903,9.037553105349685,0.2875469104659771,0.46714477739356475,0.07033753704660481,0.6723109755034669
1026,1026,28.068792639846567,0.9201855560739162,1.4013146579241538,0.5348987890081673,1.9923979154696982,0.019930406005383233,7.5778644715806545,0.22523986604123314,0.40184944773055326,0.03393509007467633,0.01664678824342266
625,625,28.076333050365434,0.8473183566839334,1.2447648221143326,0.4580936230892205,2.135584085225528,0.24923971192571923,6.458405133171383,0.0784119334546954,0.4001064441878877,0.03654465846907964,0.9705201486762749
4581,4581,28.0767496032396,0.019803550837442015,7.28557433825742,0.49375199968666206,6.340364885623365,0.05648380481933831,1.2166680910020842,0.18088438127606402,0.4455025544162943,0.0008326540284699264,0.7043728797142573
2093,2093,28.078512328741017,0.01736574118036267,8.025427215514114,0.46003819403720503,1.3713657752350878,0.021375497918006307,9.767762327446176,0.3374663917035989,0.49297546189867547,0.09128816473393869,0.5588533158632025
260,260,28.078689645818187,0.7542474850226917,1.58254343900636,0.37528418373845285,1.6676334691193246,0.1509738949936756,10.951086187693367,0.020086088972997518,0.46509981489047597,0.02705628093455832,0.09053984066863173
3624,3624,28.0842429847583,0.06557143081468295,5.921764244147833,0.9913779718153363,1.7177954654240326,0.053395966616876914,9.776555119198678,0.08553281896777762,0.4681945556354986,0.0476404729865829,0.760474541939911
1091,1091,28.088548911767997,0.02144896714966821,2.1380181768971105,0.47824998757690657,2.1076397823711575,0.09942013544100002,9.704169656537747,0.8667890423533573,0.48401446475148396,0.10916303913916506,0.34978073548148103
550,550,28.08926522961668,0.053734239462170534,2.15366660424201,0.5599427679044647,7.888623041853469,0.34366959478924675,11.570160559018722,0.09670501158982682,0.1198020177187035,0.022513620583432613,0.09201119032888698
1386,1386,28.09181440631203,0.07124161362959239,4.860358517430475,0.6346880697709099,2.128288060892062,0.07685988645102314,6.8220681964815855,0.20663235052791237,0.3970142510676925,0.12758000068622785,0.8362685644262386
3176,3176,28.09382236900949,0.05189923673476584,5.60587886872989,0.8098538447557302,1.5551217838704205,0.017008604692008523,7.9515644050243495,0.19397546938453025,0.4995905535690034,0.06201266055067224,0.7398730293989351
4217,4217,28.09737790253345,0.07047273316368118,3.0471162440653377,0.40064123998452517,1.446500431409301,0.000344360656810698,1.29549918794311,0.21007432557882239,0.4777010868709062,0.095948516903683,0.7625195082480745
3820,3820,28.09862797917412,0.01711460151041044,5.480851460466247,0.6134194527524852,1.2304238025457046,0.07707323694648982,8.567355802554474,0.6158606936306691,0.44875867215571225,0.1232715972282672,0.75582434629607
4895,4895,28.103514805931663,0.03292938785385374,5.406247510084278,0.6934273453211739,2.1410455820594065,3.6994915659532834e-05,7.954467891035026,0.2501231458909077,0.455446249033523,0.0197335300236183,0.7122561028464004
286,286,28.10681971300674,0.9023446970384008,1.1448951451661606,0.5075282776232246,1.403369151965253,0.593576648834636,11.579760836680437,0.06244615867367956,0.40932260085999916,6.044643544733316e-05,0.07619493196137032
1898,1898,28.112736682265016,0.06634023776943851,6.22619968728499,0.9949791985959787,1.4089871651631096,0.05177188797030445,8.251175598578218,0.21784820992893192,0.4921217207517795,0.05874880827824335,0.660950777523863
2570,2570,28.116494597316844,0.2326703183644747,2.53177529796814,0.5144258017953075,2.0126946235615693,0.07086575438205378,7.954028468559621,0.2887120230162077,0.45547845463254044,0.06940904870415233,0.6925809422905191
1126,1126,28.11664454288498,0.9392172563885585,1.8975944470412394,0.5126259744914593,1.6595245692553544,0.024760324988587486,8.702222879890853,0.0003976620296063313,0.41283044806663405,5.185602373870782e-05,0.18559212793692503
490,490,28.116884511187703,0.8218526381148203,1.986436014661761,0.6571099002066582,1.307989800229413,0.08317962049906324,6.244481235792696,0.17738927553091804,0.4168987682226817,0.0011474963317227027,0.11116328680173239
3298,3298,28.118811815969522,0.06262758932774641,5.662791259560549,0.7184145429404067,1.3481802521936297,0.181298438683574,8.097307876778844,0.17699635269353375,0.46017499096196934,0.07571003464731826,0.6489872195436583
4850,4850,28.120577055916574,0.017152549454420556,6.729055524975653,0.6665142144335038,1.5607413207289798,0.0001273180753420325,8.06712258173902,0.18296101953991747,0.4731976570099209,0.04108837399563352,0.718127884586158
244,244,28.123680204531023,0.7241361564671216,1.212783058751518,0.4359345798680123,1.3339780840998334,0.1796430789753036,3.9433183580259277,0.04538385535830481,0.18043890027776185,0.028538230127411544,0.3995251270074144
1432,1432,28.124197769791845,0.03392852619083665,4.594474155448953,0.5338764416676709,1.9326244680075537,0.06335316837700675,6.4943062488329755,0.21165248585309607,0.46749095404994156,0.08140973193932137,0.7297778855548595
3609,3609,28.124380997940097,0.019122287486459732,6.207334626096454,0.8399013066685455,1.5951728151336237,0.02449013989621755,8.680779989411008,0.05813063690724107,0.48348544060483883,0.03189984875209499,0.7125589671244317
2953,2953,28.1268796395397,0.029982474099946612,7.815857530621118,0.5054982617262415,1.789469750645507,0.06853774106745802,9.004849709675064,0.33919269446651035,0.4832896257088893,0.11501940989241696,0.7773813705679302
1584,1584,28.128069270644588,0.02015134238923885,4.791688322761174,0.6018055380211108,2.6689455861400595,0.06651718667646646,7.85650203716094,0.11905934575065964,0.38375044712699535,0.05942088124110992,0.7819142799799162
1825,1825,28.13125203315002,0.13196758804129044,6.265677305938242,0.7853322443097791,1.0048182685712865,0.034533784097039284,9.35756647617514,0.2475469825365941,0.47056697366787614,0.05854763053687853,0.6705551797017564
1522,1522,28.143234385458374,0.0159125572390307,3.5685774994565316,0.6118276559684018,2.8281064841265935,0.0566511672207014,7.088498699648026,0.16682645587360734,0.41309543627260986,0.07737156394937403,0.7967204838019629
724,724,28.14789471927725,0.7492475702153253,1.2210225870056086,0.9080154686139525,2.093510020113865,0.04605024264796902,11.193721325566033,0.7919340725459495,0.42454041901179623,0.0009979691866740872,0.09161421810024385
191,191,28.147942371957342,0.8245634400313574,1.238489188888654,0.9234597028247322,1.0307706488755803,0.12933699087550646,10.952927020894627,0.0020229009501726157,0.3728852651899879,0.04673151470961505,0.20399968997471718
4502,4502,28.148575711877616,0.0005755723033126425,11.21295721128126,0.5552365730684976,1.4872390215751974,0.020487243778407698,8.734342014492919,0.2809348861903875,0.45763151272918245,0.12363085064018497,0.7102797247223313
3103,3103,28.151415365077288,0.15768461826315694,7.859771578088412,0.514672074682753,1.6608379841344938,0.018434877945292215,9.927666563706556,0.2545480089081037,0.4910379915130555,0.0004594638182867754,0.5088405518652354
3159,3159,28.157920835126944,0.018941394210366294,6.664836720237335,0.5224894145079202,1.3569231327138707,0.00039235564398780454,7.72237530083636,0.26087554542859354,0.49915938305992746,0.03723897552392355,0.6292494864737394
860,860,28.159014586558932,0.026235201299846512,1.9837019546163073,0.5228023381697178,1.548134543165995,0.0005008126694270951,6.251938490511269,0.43776130805943625,0.4197086549067893,0.047918813802745014,0.04008384631483364
358,358,28.15950544949248,0.6646641401399908,1.2430358970264404,0.4227071556465139,1.9449755136425506,0.09122121042611533,8.632087164740508,0.5733653648150431,0.45540771036118166,0.017322871441280047,0.9319616082416372
995,995,28.16574240743063,0.24034751101515006,1.447461451845315,0.5797410569700181,2.0790927124620993,0.06086128272046271,10.77502239465583,0.19390159878014182,0.46290442686366035,0.05357987399121879,0.07225453286205973
1159,1159,28.17525178124859,0.6845782090580141,1.2018162522558304,0.4772836085073722,1.8619847592527892,0.002480422560595068,10.318793548459354,0.03779463560924296,0.39228182404503564,0.0317779069153737,0.0328578229424708
712,712,28.179897039694435,0.718625383702807,2.263202270535614,0.48804417987796256,1.6222763149696866,0.25504937674962713,6.099724531565793,0.04553343492037315,0.44195456565000757,3.701084090568761e-05,0.11511327612695606
2744,2744,28.180639151712633,0.017864971093239878,8.06145519815,0.5356028827748056,1.552388089746552,0.05369684701856947,7.623966192456311,0.3068779011120803,0.4995868621923221,0.06266802003160385,0.6742687522359759
220,220,28.182674340586814,0.7938543824755883,1.4151246614217206,0.5435815546918318,1.7906529312854669,0.19801801924201218,11.532147431804319,0.05328060151825932,0.39948833140558243,0.02150033599973546,0.4749318020222131
474,474,28.19301858473918,0.7286578287291356,1.7121601183385573,0.6115925519481431,1.7497010265291544,0.03857654125284149,11.49638860707568,0.49653850876188865,0.40074298288655025,0.017268162734121646,0.08759222379166037
525,525,28.196712365727443,0.7220638648626456,1.213516855712246,0.521933687685906,1.7261531137946553,0.12876644547804114,11.956432475240238,0.04197183345154139,0.4262145183679072,0.032827776944008055,0.11054833490702339
3000,3000,28.197034044199864,0.05285296049886444,6.1435409666594705,0.5404809108223894,1.6856940858894154,0.0002996331502135713,9.29620937404879,0.524568307397997,0.49149770680215127,0.03065712386963324,0.6722121737000074
297,297,28.197539638568344,0.7056511488232022,1.0073183646373178,0.4049222827282242,2.2334836873950588,0.12157637888851112,11.883272226240262,0.0679137251625237,0.4103584894679578,9.428519287160708e-06,0.34191889193269664
2827,2827,28.20113074241363,0.06591272192102578,7.182758227557791,0.5226716081802922,1.0007434508896205,0.17586001594002357,9.054741155331799,0.2592722341546958,0.4741058589396713,0.05378280503574593,0.7099814973098126
1281,1281,28.214491361305704,0.00011229490131020462,1.0076354193582666,0.5698732829627068,2.2436617254004387,0.016306378862454722,7.632825478782124,0.20463682925601234,0.44374429343858096,0.06032179520498067,0.09903799014442953
1426,1426,28.221593241231684,0.028577701180608,4.888458094710721,0.5682547216149114,1.6748013803946842,0.05831232155165063,7.056769396440726,0.2078534935378453,0.37680948926367447,0.09498510392377514,0.8400796916922613
3956,3956,28.223729938586857,0.03187466579166444,6.074511661593898,0.5372153507961167,2.3362045953286685,0.11560319158942288,3.1410967639328042,0.4385592639479847,0.4686744103771429,0.08809733106363427,0.8003568513718192
3475,3475,28.22813871669733,0.019781748925836028,6.577296887679148,0.35797164426103695,1.3519378632456485,0.04921815847925799,8.23129048486579,0.2534717563127722,0.4747068410370074,0.28861007547417195,0.696256423136879
1966,1966,28.232358069675065,0.02087435855952958,7.667336343112798,0.5650962206247292,1.1924226120946313,0.017377949114535225,8.472015415196772,0.3156062269866357,0.49995331512545754,0.09018676090310122,0.5375774620799736
3559,3559,28.234759260821445,0.01763987426518146,5.71394047755924,0.9256467604613113,2.1021636296860065,0.016013234568507742,9.18604498180532,0.07387451317748281,0.4906574925186025,0.0021094922000456963,0.728649820681266
258,258,28.240434785265627,0.8082969212605963,1.5800858145737526,0.4914639164867826,1.6327688594331131,0.15716131492990548,10.92746136136862,0.019227359388003927,0.4442272077474275,0.02474191629737263,0.09413987992316922
2524,2524,28.24144319945905,0.018473800762129303,6.700230207681565,0.5182143781016926,1.4583215420435338,0.10095795754620832,9.358618061180728,0.33075576005433843,0.4912153338722265,0.07556262088569154,0.6351430234826944
1337,1337,28.24689965969253,0.002863009017612999,4.117125749579391,0.5613824017625568,2.762481944172178,0.03250622044837569,6.708990818774494,0.17598579060950414,0.4239385681005343,0.07970487128508866,0.7660103001899827
761,761,28.25686225529239,0.4002579871049478,1.5507649108649384,0.6807008598337735,1.0149728421752633,0.11320887316415743,10.860576909266609,0.4702297067281349,0.4543983273770914,0.01486511782159035,0.17514619404733223
4903,4903,28.26321851305947,0.05082377087193517,5.916538291122742,0.6065471362330234,5.0713947493205165,0.04806813280763845,9.160581814457414,0.3217169502185375,0.48993681164426406,0.02920350711654346,0.7515989181739738
1333,1333,28.27239710539067,0.04101743379091019,4.407993568697722,0.6049577270216006,2.835034733024831,0.03004768152943135,7.071489337407247,0.1644167607220236,0.4507117697617495,0.12858141810269397,0.7716155384596305
2088,2088,28.272990559135,0.017577622140946,8.64884396282812,0.5121376316295665,1.3669916843301102,0.01773934137634411,9.67577430333004,0.3449181109447092,0.4940579169219902,0.09158605988088131,0.5663431254148309
2330,2330,28.278176209226515,0.019389895264630093,5.7988829940552336,0.3603954481080227,7.43642479420393,0.1031304472391156,9.294299352687737,0.35770550384266525,0.4706366457879258,0.01634992652316343,0.6256191567551099
2170,2170,28.278376210671198,0.08490674177597111,7.770553327179449,0.5104148363920581,1.3756805679838564,0.0010476098723020202,8.669432803207918,0.30902488229528496,0.4648750839801924,0.030486459683694074,0.6113130413401425
1134,1134,28.279696006735055,0.7329223877231389,1.9405019206328316,0.5473749268767172,2.2653957809446754,0.0226509764970325,11.741885333978072,0.10184367445543968,0.4182766174076994,0.0197782234263603,0.09005211826398117
209,209,28.27990079726571,0.8873790769875403,1.6319679359024524,0.382557695211344,1.2135987954514365,0.1622282186375245,2.0150228729129047,0.02640214560426856,0.4302100881789524,0.02228581847529519,0.26340225454024135
2193,2193,28.30080113257948,0.019296873317830303,8.129099775616186,0.4614111619289145,1.7603728034536346,0.10003165562868808,9.688377607715971,0.3333884887506108,0.4783513635927208,0.08364021597732055,0.6507016702462471
3446,3446,28.303712584926135,0.029617459796131604,5.971973829569653,0.8143922933244924,2.4344149237617017,0.017795985041959776,8.739562366013502,0.27196185747854873,0.4726404502396038,0.028453453364207563,0.7646115323487963
4427,4427,28.306433697785444,0.018166587289163257,2.826303026051722,0.4719130631833279,1.922471534461891,0.05432101802595254,7.899401964365889,0.26718291172306863,0.47807564345456655,0.09860508800700096,0.7456016680314201
4551,4551,28.307023125581583,0.018943255816883255,7.022029412910337,0.9076167218207685,1.8343167203657293,0.057216909149581184,8.13060421713994,0.23840334540849437,0.4609409057400482,0.03964067221033486,0.7323229737712676
2745,2745,28.309083772894837,0.01816093650705777,6.721530255455553,0.7215648553687932,1.5540490495649681,0.05417469751676406,7.586127390334587,0.3018999715758881,0.4816076167128604,0.06740283572542566,0.6939895396002402
818,818,28.309272097575153,0.04022725655604147,2.973550945664815,0.6577686461685661,2.7735892214584044,0.01826085086994865,6.599776792352426,0.3681060540660362,0.20289238341459942,0.01852830926146111,0.01825562560079578
2824,2824,28.31272996200147,0.06936504991175432,6.773864608994782,0.5681833438828081,1.3893662910893338,0.18423759377296278,9.025610396246414,0.29263583479805955,0.473731797922495,0.05140949150929898,0.7026524534817871
800,800,28.318487094141823,0.8431564803675663,2.273703862159441,0.5603071928033965,1.0352548724600434,0.004607553096190672,5.878337242989759,0.3442162139276403,0.22443329293258552,0.00012554265567234796,0.08414228909577096
2133,2133,28.324742746490315,0.017362891529514313,7.527648374850784,0.4550210498526852,1.2084944484966893,0.0016184016578343757,9.583820805724878,0.3140623663111109,0.49069371541081686,0.03452635886930435,0.604486991375315
364,364,28.32759108619373,0.7441135630115815,1.2150494651715216,0.7761428035145826,1.9068633987178571,0.07159617644577909,11.983337594577335,0.5252446145949612,0.45526272555616953,0.016411189919781227,0.04624938183941684
1022,1022,28.328273174037015,0.808322395277136,1.3405116993693653,0.5347579085492722,2.500711891018371,0.018985422493004608,7.6803149531195025,0.23107060971741683,0.4030842821399938,0.03237020861888051,0.020549662881247693
4138,4138,28.32960576937856,0.018542576965817886,8.145569725194452,0.6162841108902429,1.4278317137665941,0.03368693608251609,1.83679039058084,0.2184272096250134,0.4336923010572657,0.26961375705756907,0.742545519243788
3850,3850,28.33362810921203,0.016021145454860553,7.983696640850214,0.5306014675415078,1.1642990127946018,0.08591550700057071,8.893098380750295,0.5189017306249842,0.4694095867467778,0.056806571633865446,0.7155288874600945
1964,1964,28.340338837278527,0.03964637847103371,7.618529218828429,0.5537998982089309,1.1541164778257849,0.017647640515607306,8.427931880119386,0.32073401373779425,0.46850943384061694,0.0903333033060958,0.5488007497179274
1292,1292,28.340487689535458,0.06057410978334344,4.41926507048151,0.6036813479055891,4.34568913095782,0.031460898295651796,6.99938634865624,0.26642667148647126,0.4379091915016591,0.03329932200222272,0.832283221115476
2666,2666,28.342182110287833,0.01841812109127875,2.5924393074052974,0.4999536065546644,1.838676821592172,0.1347348773211907,8.752680908221759,0.2760626236452571,0.4715167082355617,0.10160340495453549,0.7054318422524198
4951,4951,28.3438934441851,0.0007240908270226995,3.9993369860835086,0.5317865947008371,2.4798129895132988,0.04151381364751537,8.789493282306978,0.26174518669311075,0.4518392326419956,0.06820235820210752,0.7621551063620351
146,146,28.34807115822065,0.7416005019781144,1.7676693058612714,0.5179108335025249,1.6296366829692754,0.15852649616613074,10.794898854847817,0.0010751734250957126,0.18599700774256267,0.03082925229917373,0.0964240182385245
377,377,28.348440919761458,0.7743651119149777,1.4438802865126612,0.5052695595571514,1.5462242430320194,0.09837532300164728,11.368334145343578,0.0013365160984421549,0.4268093372922966,0.04220580782481724,0.08497657699764229
2638,2638,28.35098264105989,0.5017791905797955,2.4950922668253686,0.48847244300557724,1.197432263842599,0.11115435828931114,8.197007566586937,0.2576514552489774,0.4996672649717402,0.04293622532711487,0.6192426585014632
672,672,28.35360807843099,0.7640821022978467,1.021280590147287,0.5191618890130081,1.69303710276141,0.05419608182256644,5.540301969516748,0.2877953183485201,0.46791523162887755,0.7801250926154846,0.02181973582435945
3698,3698,28.357088445559665,0.017881827900474517,9.147196238532421,0.5169779527596456,2.430103833454339,0.021272561912260787,7.433106550568498,0.17247628601889559,0.48457187707852245,0.04417364229658662,0.6893290161636704
2703,2703,28.35844850767689,0.03736078166164158,7.713668308914688,0.7126092422282653,1.7782866186882327,0.1141300945141214,7.675623512077007,0.26715779913277277,0.4740163413447523,0.08340806858074323,0.6944648006749032
1467,1467,28.359035245173537,0.017877113891089817,3.6743964692828097,0.6055059217856467,2.173711574155877,0.05149282060378894,8.33951194390801,0.12154959342823486,0.4527639560126708,0.06056141458889148,0.8099145582245126
3260,3260,28.36404050308024,0.018812938563177343,6.571474175375051,0.671834188904824,2.0244464715432526,0.07299003243503392,7.520270469998607,0.16359576720745633,0.49168024391636883,0.04208808035515916,0.6440190358820352
4037,4037,28.365215488593705,0.03378747822274664,9.0111578322747,0.51208471797821,1.5048581185443703,0.04948440721736494,9.243630227671765,0.3481828305560962,0.43363692403675563,0.08477150732862161,0.7573442277323115
126,126,28.367602904339634,0.770054680960387,1.0385804042933702,0.46169015226884974,1.069370068638145,0.1756610882324759,11.024645749950734,0.26557827896279385,0.16208004726635875,0.07772625670604066,0.058807411001007774
1149,1149,28.373438354264213,0.757874546911926,1.32234108190102,0.6249106037436697,1.4278658264072126,0.11237535607995083,11.169558427950586,0.3352777473665609,0.4272412158897495,0.04943491317998122,0.12508920693943196
3955,3955,28.38275580216491,0.03287905280947093,2.399317930654497,0.6551164120707753,1.6236406369803347,0.11794443374222471,5.231223989885175,0.4272222701049059,0.4696712802457133,0.09194375135238247,0.799768477365703
3527,3527,28.38994360735393,0.017783054431813994,6.2644629374675,0.528991895896587,1.5231214129243047,0.10251306465216434,9.059937344224227,0.15777576419557712,0.48980515457116486,0.06854683406835826,0.6959452924185685
4390,4390,28.39093320552525,0.01711571976565342,3.442911950916157,0.6979004472589987,1.9969823774825697,0.06311532221380366,9.155730711091966,0.2594603872426994,0.47409545933571895,0.07845752415754939,0.6446896860696866
263,263,28.392319988211415,0.7539381337743761,1.5946727003462975,0.33927383696781654,1.7583277845047283,0.15551432493103087,10.934612346167244,0.020694272651770797,0.4634851639211302,0.01722375438032054,0.5480276443483721
4869,4869,28.39578225661667,0.08895562722565199,7.354072418329401,0.593483463307837,3.304110627358117,0.059924517275149,8.261719456211928,0.26836214015540366,0.46356097372271704,0.01862670807541002,0.7304945358801772
2616,2616,28.40314934910519,0.0691536038083382,3.1705214939825708,0.5494798495330323,1.432397590115185,0.07758872654541366,8.067524298948486,0.33850959615513704,0.46456234366244337,0.0853614995799468,0.6440831368663151
3349,3349,28.404295424904934,0.03404673925532449,7.753307544892159,0.6905615202149997,1.007269501009417,0.05436617949040716,7.826069137779406,0.19245486891791777,0.491001593696744,0.09216008958619795,0.6583960315314379
1052,1052,28.413835701783828,0.013930522395192812,1.9503783140076876,0.5683303129750356,1.736571111857279,0.09319368399573101,10.281218644697825,0.286071664073096,0.4708718766836579,0.08608779953936932,0.5364718218825159
1948,1948,28.41465926758174,0.017914160803934556,7.265700403506876,0.5263893634046465,1.2524282480993676,0.05860787209189164,8.760882479757262,0.2607640684599604,0.4833770767213855,0.4806168870206491,0.5323307819097893
466,466,28.415456180763574,0.6976868972767116,1.336938114835719,0.857628590704647,1.7582276335659524,0.02932789146484305,5.632095199176992,0.2974489138040163,0.14335274527308187,0.06936606055528416,0.008263238660925099
3856,3856,28.4159943506196,0.018417600129356487,7.882567045977133,0.5306009789123891,1.3183603557464403,0.0845523672582312,7.6053537407174945,0.5610137814298188,0.4673232336630533,0.09453867318455159,0.7069312253428807
4698,4698,28.419022851493743,0.018492042034569934,6.846587340490356,0.4986556130261475,1.6348058459974921,0.03272914426809333,8.530912215027895,0.13671684249508803,0.47388485418729037,0.07834191283778938,0.7535927090508058
2573,2573,28.419050921120355,0.01858144697969218,3.253235862851804,0.5228335174403266,1.7347405281779897,0.06514601885518341,8.099821497857937,0.28412375350189173,0.4534482095749925,0.09373647401248122,0.6880909437179976
2572,2572,28.423492152912573,0.0003180311116600898,3.3130108712842556,0.527519203849322,2.022365585634736,0.06562801802232443,7.914685214276673,0.28932042411727577,0.454738391521641,0.06660170337350951,0.6836020763863007
4476,4476,28.434275737201183,0.24071361583003237,3.2238130674883454,0.665653259883931,1.7301845768445123,0.03953749861843861,8.053511474555592,0.287127361895321,0.48341447990146497,0.09524277932511659,0.7100575854270169
4773,4773,28.43763853374941,0.045910584390016544,5.750490798895319,0.44724642245751933,5.5755170757038295,0.10906416715473011,9.022330369561205,0.2400707634233952,0.4911229954576376,0.0005196474082564892,0.724233741882083
2946,2946,28.439326444391078,0.020105332535661165,7.745407806403841,0.49688958972014663,1.8915865120573143,0.08863939665590348,9.153290009845497,0.33587408072238206,0.46884206857205557,0.06427660099071356,0.7670587000793097
414,414,28.44002983304143,0.7146522530399624,1.0094578251573125,0.3244786958487063,1.3479398583054198,0.291638257585939,11.841935140921667,0.03419638429411059,0.3978802663352234,0.028586577130624125,0.09574551430227615
2699,2699,28.44551786942272,0.04614397841347919,8.030409290932399,0.7532975425957823,1.7576111044280234,0.13240152040498845,7.7410200134317835,0.27057256863100365,0.46541538294048845,0.056872842871694466,0.6638081306214485
